IDX,dataset,corruption,severity,fileindex,filename,label,filepath,binarylabel
8929,Xray,clean,clean,313,313.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\313.jpeg,1
8930,Xray,clean,clean,314,314.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\314.jpeg,1
8931,Xray,clean,clean,315,315.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\315.jpeg,1
8932,Xray,clean,clean,316,316.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\316.jpeg,1
8933,Xray,clean,clean,317,317.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\317.jpeg,1
8934,Xray,clean,clean,318,318.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\318.jpeg,1
8935,Xray,clean,clean,319,319.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\319.jpeg,1
8936,Xray,clean,clean,32,32.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\32.jpeg,1
8937,Xray,clean,clean,320,320.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\320.jpeg,1
8938,Xray,clean,clean,321,321.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\321.jpeg,1
8939,Xray,clean,clean,322,322.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\322.jpeg,1
8940,Xray,clean,clean,323,323.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\323.jpeg,1
8941,Xray,clean,clean,324,324.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\324.jpeg,1
8942,Xray,clean,clean,325,325.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\325.jpeg,1
8943,Xray,clean,clean,326,326.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\326.jpeg,1
8944,Xray,clean,clean,327,327.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\327.jpeg,1
8945,Xray,clean,clean,328,328.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\328.jpeg,1
8946,Xray,clean,clean,329,329.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\329.jpeg,1
8947,Xray,clean,clean,33,33.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\33.jpeg,1
8948,Xray,clean,clean,330,330.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\330.jpeg,1
8949,Xray,clean,clean,331,331.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\331.jpeg,1
8950,Xray,clean,clean,332,332.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\332.jpeg,1
8951,Xray,clean,clean,333,333.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\333.jpeg,1
8952,Xray,clean,clean,334,334.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\334.jpeg,1
8953,Xray,clean,clean,335,335.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\335.jpeg,1
8954,Xray,clean,clean,336,336.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\336.jpeg,1
8955,Xray,clean,clean,337,337.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\337.jpeg,1
8956,Xray,clean,clean,338,338.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\338.jpeg,1
8957,Xray,clean,clean,339,339.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\339.jpeg,1
8958,Xray,clean,clean,340,340.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\340.jpeg,1
8959,Xray,clean,clean,341,341.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\341.jpeg,1
8960,Xray,clean,clean,342,342.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\342.jpeg,1
8961,Xray,clean,clean,343,343.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\343.jpeg,1
8962,Xray,clean,clean,344,344.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\344.jpeg,1
8963,Xray,clean,clean,345,345.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\345.jpeg,1
8964,Xray,clean,clean,346,346.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\346.jpeg,1
8965,Xray,clean,clean,347,347.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\347.jpeg,1
8966,Xray,clean,clean,348,348.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\348.jpeg,1
8967,Xray,clean,clean,349,349.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\349.jpeg,1
8968,Xray,clean,clean,35,35.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\35.jpeg,1
8969,Xray,clean,clean,350,350.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\350.jpeg,1
8970,Xray,clean,clean,351,351.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\351.jpeg,1
8971,Xray,clean,clean,352,352.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\352.jpeg,1
8972,Xray,clean,clean,353,353.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\353.jpeg,1
8973,Xray,clean,clean,354,354.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\354.jpeg,1
8974,Xray,clean,clean,355,355.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\355.jpeg,1
8975,Xray,clean,clean,356,356.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\356.jpeg,1
8976,Xray,clean,clean,357,357.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\357.jpeg,1
8977,Xray,clean,clean,358,358.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\358.jpeg,1
8978,Xray,clean,clean,359,359.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\359.jpeg,1
8979,Xray,clean,clean,360,360.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\360.jpeg,1
8980,Xray,clean,clean,361,361.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\361.jpeg,1
8981,Xray,clean,clean,362,362.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\362.jpeg,1
8982,Xray,clean,clean,363,363.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\363.jpeg,1
8983,Xray,clean,clean,364,364.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\364.jpeg,1
8984,Xray,clean,clean,365,365.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\365.jpeg,1
8985,Xray,clean,clean,366,366.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\366.jpeg,1
8986,Xray,clean,clean,367,367.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\367.jpeg,1
8987,Xray,clean,clean,368,368.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\368.jpeg,1
8988,Xray,clean,clean,369,369.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\369.jpeg,1
8989,Xray,clean,clean,370,370.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\370.jpeg,1
8990,Xray,clean,clean,371,371.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\371.jpeg,1
8991,Xray,clean,clean,372,372.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\372.jpeg,1
8992,Xray,clean,clean,373,373.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\373.jpeg,1
8993,Xray,clean,clean,374,374.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\374.jpeg,1
8994,Xray,clean,clean,375,375.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\375.jpeg,1
8995,Xray,clean,clean,376,376.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\376.jpeg,1
8996,Xray,clean,clean,377,377.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\377.jpeg,1
8997,Xray,clean,clean,378,378.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\378.jpeg,1
8998,Xray,clean,clean,379,379.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\379.jpeg,1
8999,Xray,clean,clean,38,38.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\38.jpeg,1
9000,Xray,clean,clean,380,380.jpeg,ViralPneumonia,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\ViralPneumonia\380.jpeg,1
9081,Xray,clean,clean,223,223.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\223.jpeg,0
9082,Xray,clean,clean,224,224.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\224.jpeg,0
9083,Xray,clean,clean,225,225.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\225.jpeg,0
9084,Xray,clean,clean,226,226.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\226.jpeg,0
9085,Xray,clean,clean,227,227.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\227.jpeg,0
9086,Xray,clean,clean,228,228.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\228.jpeg,0
9087,Xray,clean,clean,229,229.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\229.jpeg,0
9088,Xray,clean,clean,23,23.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\23.jpeg,0
9089,Xray,clean,clean,230,230.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\230.jpeg,0
9090,Xray,clean,clean,231,231.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\231.jpeg,0
9091,Xray,clean,clean,232,232.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\232.jpeg,0
9092,Xray,clean,clean,233,233.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\233.jpeg,0
9093,Xray,clean,clean,234,234.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\234.jpeg,0
9094,Xray,clean,clean,235,235.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\235.jpeg,0
9095,Xray,clean,clean,236,236.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\236.jpeg,0
9096,Xray,clean,clean,237,237.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\237.jpeg,0
9097,Xray,clean,clean,238,238.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\238.jpeg,0
9098,Xray,clean,clean,239,239.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\239.jpeg,0
9099,Xray,clean,clean,240,240.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\240.jpeg,0
9100,Xray,clean,clean,241,241.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\241.jpeg,0
9101,Xray,clean,clean,242,242.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\242.jpeg,0
9102,Xray,clean,clean,243,243.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\243.jpeg,0
9103,Xray,clean,clean,244,244.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\244.jpeg,0
9104,Xray,clean,clean,245,245.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\245.jpeg,0
9105,Xray,clean,clean,246,246.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\246.jpeg,0
9106,Xray,clean,clean,247,247.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\247.jpeg,0
9107,Xray,clean,clean,248,248.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\248.jpeg,0
9108,Xray,clean,clean,249,249.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\249.jpeg,0
9109,Xray,clean,clean,25,25.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\25.jpeg,0
9110,Xray,clean,clean,250,250.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\250.jpeg,0
9111,Xray,clean,clean,251,251.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\251.jpeg,0
9112,Xray,clean,clean,252,252.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\252.jpeg,0
9113,Xray,clean,clean,253,253.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\253.jpeg,0
9114,Xray,clean,clean,254,254.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\254.jpeg,0
9115,Xray,clean,clean,255,255.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\255.jpeg,0
9116,Xray,clean,clean,256,256.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\256.jpeg,0
9117,Xray,clean,clean,257,257.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\257.jpeg,0
9118,Xray,clean,clean,258,258.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\258.jpeg,0
9119,Xray,clean,clean,259,259.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\259.jpeg,0
9120,Xray,clean,clean,260,260.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\260.jpeg,0
9121,Xray,clean,clean,261,261.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\261.jpeg,0
9122,Xray,clean,clean,262,262.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\262.jpeg,0
9123,Xray,clean,clean,263,263.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\263.jpeg,0
9124,Xray,clean,clean,264,264.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\264.jpeg,0
9125,Xray,clean,clean,265,265.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\265.jpeg,0
9126,Xray,clean,clean,266,266.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\266.jpeg,0
9127,Xray,clean,clean,267,267.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\267.jpeg,0
9128,Xray,clean,clean,268,268.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\268.jpeg,0
9129,Xray,clean,clean,269,269.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\269.jpeg,0
9130,Xray,clean,clean,270,270.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\270.jpeg,0
9131,Xray,clean,clean,271,271.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\271.jpeg,0
9132,Xray,clean,clean,272,272.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\272.jpeg,0
9133,Xray,clean,clean,273,273.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\273.jpeg,0
9134,Xray,clean,clean,274,274.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\274.jpeg,0
9135,Xray,clean,clean,275,275.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\275.jpeg,0
9136,Xray,clean,clean,276,276.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\276.jpeg,0
9137,Xray,clean,clean,277,277.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\277.jpeg,0
9138,Xray,clean,clean,278,278.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\278.jpeg,0
9139,Xray,clean,clean,279,279.jpeg,Normal,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\Xray\NonAugmentedTrain\Normal\279.jpeg,0
